name,id,location,type,typecode,pname,cityname,adname,address,pcode,citycode,adcode
卓家营(公交站),BV10001692,"115.987461,40.505043",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y43路,110000,010,110119
延琉路与G234兴阳线交叉口,B0FFLL7VM3,"116.001342,40.467747",地名地址信息;交通地名;路口名,190302,北京市,北京市,延庆区,延庆区,110000,010,110119
兴运大厦停车场(出口),B0HB1CG5HU,"115.997354,40.466946",交通设施服务;停车场;停车场出口,150908,北京市,北京市,延庆区,妫川路与延琉路交叉口西北约120米,110000,010,110119
新龙中街,BZDIPS00L0,"115.984792,40.475124",地名地址信息;交通地名;道路名,190301,北京市,北京市,延庆区,延庆区,110000,010,110119
延庆四小(公交站),BV10003436,"115.975159,40.446312",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y9路内环;Y9路外环,110000,010,110119
停车场(入口),B0FFGY2TZM,"116.003962,40.467833",交通设施服务;停车场;停车场入口,150907,北京市,北京市,延庆区,延庆东桥与京银路交叉口西南约120米,110000,010,110119
庆园街-道路停车位,B0G1PKFLZ2,"115.989440,40.473670",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,香苑街北京八达岭华风温泉大城堡西北侧约220米,110000,010,110119
大榆树村西(公交站),BV11600418,"116.022674,40.433459",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y3路,110000,010,110119
高庙屯(公交站),BV10010886,"116.032730,40.435621",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y3路,110000,010,110119
八里店村二区45号楼,B0FFFCTWE0,"116.021888,40.477580",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延琉路,110000,010,110119
延庆镇政府内部停车场,B0FFGXZ6RL,"115.984561,40.459122",交通设施服务;停车场;专用停车场,150905,北京市,北京市,延庆区,湖北东路109号附近,110000,010,110119
道路停车位,B0H2G7UU5S,"115.999009,40.454855",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,莲花池路与湖南路交叉口东南约100米,110000,010,110119
春芳园,B0FFFS794E,"116.050320,40.466058",风景名胜;公园广场;公园,110101,北京市,北京市,延庆区,滨河北路,110000,010,110119
北京九州鑫悦酒店,B0FFKQBFE9,"115.988697,40.462778",住宿服务;宾馆酒店;宾馆酒店,100100,北京市,北京市,延庆区,城东外大街68号,110000,010,110119
香水苑公园(东门),B0FFGBC68O,"115.996682,40.467306",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,妫川路与高塔街交叉口东南约160米,110000,010,110119
康诺钰诚(北京)生物科技,B0FFL36A2D,"116.004782,40.463160",公司企业;公司;公司,170200,北京市,北京市,延庆区,龙顺路金安科贸4号,110000,010,110119
康生动物医院(东北门),B0FFGWDFA8,"115.998486,40.473934",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,,110000,010,110119
前吕庄(公交站),BV10010953,"116.051528,40.498698",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y22路;Y35路;Y7路;Y7路区间,110000,010,110119
公共厕所,B0FFHLSNZH,"115.979276,40.472371",公共设施;公共厕所;公共厕所,200300,北京市,北京市,延庆区,广兴街恒安小区西北侧约80米,110000,010,110119
北关小区,B000A84GVJ,"115.967865,40.464974",商务住宅;住宅区;住宅小区,120302,北京市,北京市,延庆区,延庆镇,110000,010,110119
上郝庄村,B000A800S0,"116.025492,40.525761",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
花筑·城墙大院民宿,B0H36NXGJM,"116.007099,40.493692",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,延庆镇双营村原供销社院内,110000,010,110119
北京妫水花田快捷酒店,B0FFG6IVC8,"115.985096,40.46633",住宿服务;宾馆酒店;宾馆酒店,100100,北京市,北京市,延庆区,高塔街64号,110000,010,110119
人和家合建材市场地面停车场,B0IBGUEUYQ,"116.005604,40.454694",交通设施服务;停车场;公共停车场,150904,北京市,北京市,延庆区,,110000,010,110119
大榆树村东(公交站),BV10881429,"116.028748,40.434105",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y3路,110000,010,110119
道路停车位,B0H2G7U7U1,"115.989233,40.46303",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,东外大街与师范路交叉口东约100米,110000,010,110119
中晋阳(北京)建筑有限公司,B0HKYZPV52,"116.001588,40.466013",公司企业;公司;建筑公司,170202,北京市,北京市,延庆区,香水园街道泰安小区南门西侧院内,110000,010,110119
北京红果寺生态旅游发展有限公司,B0FFKVB268,"116.025470,40.468046",公司企业;公司;公司,170200,北京市,北京市,延庆区,京冯路,110000,010,110119
八里店村二区47号楼,B0FFFCTVBO,"116.022385,40.477367",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延琉路,110000,010,110119
延庆影剧院停车场,B0FFLJMGU6,"115.988479,40.463686",交通设施服务;停车场;公共停车场,150904,北京市,北京市,延庆区,东外大街,110000,010,110119
康安小区南门(公交站),BV11614394,"115.967470,40.453481",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y10路(内环);Y10路外环,110000,010,110119
延庆法院(公交站),BV10003438,"115.969063,40.451298",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y9路内环;Y9路外环,110000,010,110119
卓家营路口(公交站),BV10335447,"115.981997,40.503702",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y45路,110000,010,110119
北京塞外肉类贸易有限公司(东门),B0FFKZFF3J,"116.005303,40.462917",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,龙庆南路和龙顺路的交叉口附近,110000,010,110119
涵碧泉百菊园,B0FFLD1FSM,"116.046054,40.465292",风景名胜;风景名胜相关;旅游景点,110000,北京市,北京市,延庆区,滨河北路北50米,110000,010,110119
首都师范大学校本教研项目基地学校,B0FFG8SFTK,"115.989817,40.469548",科教文化服务;学校;高等院校,141201,北京市,北京市,延庆区,延庆镇香苑街110号,110000,010,110119
平安银行(北京延庆支行),B0HRY5H03C,"115.978069,40.462403",金融保险服务;银行;平安银行,160117,北京市,北京市,延庆区,妫水北街46号楼,110000,010,110119
北阳光财产保险公司,B0FFKCDTN5,"115.995685,40.470023",金融保险服务;金融保险服务机构;金融保险机构,160000,北京市,北京市,延庆区,延庆镇京张路石河营建材城综合楼,110000,010,110119
南菜园北二区(公交站),BV10003437,"115.971910,40.447635",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y9路内环;Y9路外环,110000,010,110119
公共厕所(大榆树镇陈家营村),B0H1UUY441,"116.033836,40.453316",公共设施;公共厕所;公共厕所,200300,北京市,北京市,延庆区,陈家营村东北大棚处,110000,010,110119
延庆政务服务管理局停车场,B0FFGYBOIB,"115.983329,40.471506",交通设施服务;停车场;公共停车场,150904,北京市,北京市,延庆区,庆园街60号附近,110000,010,110119
北京市延庆区职业技能鉴定管理中心,B0H6DZ7DW0,"115.989187,40.467454",政府机构及社会团体;政府机关;省直辖市级政府及事业单位,130102,北京市,北京市,延庆区,高塔街53号人社局主楼三层,110000,010,110119
八里店村二区48号楼,B0FFFCTVUM,"116.022560,40.477432",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延琉路,110000,010,110119
兴运大厦(西南门),B0HU2ZU3UG,"115.997303,40.466922",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,妫川路与延琉路交叉口西北约120米,110000,010,110119
中国银行(北京延庆支行),B000A7EI0S,"115.980203,40.471770",金融保险服务;银行;中国银行,160104,北京市,北京市,延庆区,延庆镇庆园街12号,110000,010,110119
莲花池小学,B000A85UF9,"116.00358,40.453896",科教文化服务;学校;小学,141203,北京市,北京市,延庆区,延庆镇莲花池村,110000,010,110119
曹官营村,B000A80149,"116.048859,40.468434",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
中国农业银行(泰安支行),B000A9PNJG,"115.999745,40.464095",金融保险服务;银行;中国农业银行,160107,北京市,北京市,延庆区,龙庆南路6号2幢1层3间,110000,010,110119
山水融城(西南1门),B0FFKZFF3M,"115.999977,40.463420",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,龙庆南路10附近,110000,010,110119
缙阳水业,B000A2AF2A,"115.991742,40.464429",公司企业;公司;公司|生活服务;自来水营业厅;自来水营业厅,170200|070900,北京市,北京市,延庆区,东外大街67号,110000,010,110119
北京市延庆区青少年活动中心,B000A7Q6AL,"115.975967,40.47059",科教文化服务;文化宫;文化宫,140800,北京市,北京市,延庆区,庆园街78号北京市延庆区文化馆,110000,010,110119
八里店村五区10号楼,B0FFF8XR2W,"116.021314,40.478408",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延庆区S323(延琉路),110000,010,110119
停车场(出入口),B0FFGY2SDV,"116.005359,40.466543",交通设施服务;停车场;停车场出入口,150909,北京市,北京市,延庆区,京冯路与京银路交叉口西100米,110000,010,110119
北京夏都延游招待所停车场,B0FFGWITZ2,"115.985242,40.463074",交通设施服务;停车场;公共停车场,150904,北京市,北京市,延庆区,东外大街79,110000,010,110119
金果双语幼儿园(西南门),B0FFKZA69Z,"115.998185,40.466628",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,东外大街51号附近,110000,010,110119
中国人寿(圣世苑温泉大酒店东),B000A9MFW2,"115.990519,40.463508",金融保险服务;保险公司;中国人寿保险公司,160402,北京市,北京市,延庆区,东外大街62号,110000,010,110119
泰安社区服务站(东南门),B0FFGY2SDU,"116.000655,40.465813",通行设施;临街院门;临街院正门,991401,北京市,北京市,延庆区,王泉营路北50米,110000,010,110119
延庆县双路社区业主委员会,B0FFL7LNHZ,"116.003123,40.463029",政府机构及社会团体;社会团体;社会团体相关,130400,北京市,北京市,延庆区,龙顺路日上市场龙庆路西北侧,110000,010,110119
北京金隅八达岭皇冠假日酒店,B0GRGRQACK,"115.974616,40.476378",住宿服务;宾馆酒店;五星级宾馆,100102,北京市,北京市,延庆区,延庆镇妫水北街1号,110000,010,110119
冯庄村,B0FFFAM0NQ,"116.048353,40.479717",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
八里店村5区9号楼,B0FFGSDLTV,"116.021557,40.478342",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延琉路,110000,010,110119
妫水公园(公交站),BV10010976,"115.964345,40.455825",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y1路;Y33路,110000,010,110119
北京懒猫宿说特色民宿,B0HD3CP06F,"116.030110,40.451315",住宿服务;旅馆招待所;旅馆招待所,100200,北京市,北京市,延庆区,大榆树镇陈家营村114号,110000,010,110119
绿叶广场,B0I6PZBM4Q,"115.978413,40.484478",风景名胜;公园广场;城市广场,110105,北京市,北京市,延庆区,广兴街人民检察院北江水泉公园,110000,010,110119
魏家营(公交站),BV10003257,"116.064931,40.484618",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,925路;925路区间;Y11路;Y12路;Y13路;Y14路;Y18路;Y19路;Y24路;Y27路;Y28路;Y29路;Y30路;Y31路;Y32路;Y34路;Y36路;Y37路;Y38路;Y39路;Y41路;Y42路,110000,010,110119
兴运大厦停车场(出入口),B0HB1CH6AT,"115.998419,40.466377",交通设施服务;停车场;停车场出入口,150909,北京市,北京市,延庆区,延琉路与妫川路交叉口东北约60米,110000,010,110119
楚京鄂总经销,B0FFKV0FJ1,"116.003295,40.461480",公司企业;公司;商业贸易,170207,北京市,北京市,延庆区,日上商品综合批发市场门面房8号,110000,010,110119
庆园街与龙庆路交叉口,B0FFHPH7AR,"115.993586,40.474215",地名地址信息;交通地名;路口名,190302,北京市,北京市,延庆区,延庆区,110000,010,110119
延庆区第三幼儿园,B000A7QZSZ,"115.985464,40.464281",科教文化服务;学校;幼儿园,141204,北京市,北京市,延庆区,新城街133,110000,010,110119
庆园街辅路-路侧停车位,B0H0BRYVXC,"115.991879,40.473753",交通设施服务;停车场;停车场相关,150900,北京市,北京市,延庆区,庆园街北京八达岭华风温泉大城堡,110000,010,110119
京银路,B0FFGZCCYN,"116.013767,40.453738",地名地址信息;交通地名;道路名,190301,北京市,北京市,延庆区,延庆区,110000,010,110119
北京市延庆县茂源广发植保专业化防治队,B0GUA1E9NR,"116.003183,40.479684",政府机构及社会团体;政府机关;政府机关相关,130100,北京市,北京市,延庆区,延庆镇七里墩,110000,010,110119
八里店村二区49号楼,B0FFFCTWBB,"116.022833,40.477647",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延琉路,110000,010,110119
河东村村委会,B000A88378,"116.015736,40.492011",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,延庆区,西唐路附近,110000,010,110119
司家营村,B000A8013H,"115.996477,40.442325",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
临河村村委会(东北门),B0H2DUEO6V,"116.030813,40.467208",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,京冯路,110000,010,110119
北京华通公路桥梁监理咨询有限公司延庆项目部,B0FFL505D3,"116.022640,40.478095",公司企业;公司;公司,170200,北京市,北京市,延庆区,延庆区S323(延琉路),110000,010,110119
庆园街-道路停车位,B0H1R59L0I,"115.981726,40.472385",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,,110000,010,110119
香水苑公园(东南门),B000A84PFR,"115.992346,40.464739",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,东外大街65,110000,010,110119
上辛庄(公交站),BV10010880,"116.052391,40.442869",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y16路;Y17路;Y8路,110000,010,110119
金容车场,B0HBRP48O7,"116.004687,40.455977",交通设施服务;停车场;停车场相关,150900,北京市,北京市,延庆区,妫川路与滨河南路交叉口西北约160米,110000,010,110119
莲花池村幼儿园,B0FFJAU8DR,"116.004448,40.454778",科教文化服务;学校;幼儿园,141204,北京市,北京市,延庆区,妫川路与旧京银路交叉口西150米,110000,010,110119
广兴街停车场,B0FFG8BS8P,"115.977995,40.471328",交通设施服务;停车场;公共停车场,150904,北京市,北京市,延庆区,庆园街16号,110000,010,110119
北京夏都延游招待所,B0FFLQ3Q05,"115.984922,40.462864",住宿服务;旅馆招待所;旅馆招待所,100200,北京市,北京市,延庆区,延庆镇东外大街79号,110000,010,110119
北京夏都水利工程有限公司,B000A85TBF,"116.000259,40.46425",公司企业;公司;公司,170200,北京市,北京市,延庆区,延庆镇,110000,010,110119
八里店村社区服务站,B0FFL6FW9X,"116.024292,40.479803",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,延庆区,,110000,010,110119
八里店村二区51号楼,B0FFFCTW0R,"116.022763,40.477823",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延琉路,110000,010,110119
八里店村5区7号楼,B0FFGSDM6A,"116.021856,40.478372",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延琉路,110000,010,110119
延庆区图书馆,B0FFH739J4,"115.977612,40.469293",科教文化服务;图书馆;图书馆,140500,北京市,北京市,延庆区,妫水北街16号北京市延庆区档案馆,110000,010,110119
红苹果艺术幼儿园(新城街),B000A8XB2F,"115.985616,40.469134",科教文化服务;学校;幼儿园,141204,北京市,北京市,延庆区,延庆镇新城街10号,110000,010,110119
北京市廷庆京张路恵民轮胎批发商贸有限公司,B0HG1SRP8N,"115.998246,40.464834",公司企业;公司企业;公司企业,170000,北京市,北京市,延庆区,京张路口南50米路西恵民轮胎批发商贸有限公司,110000,010,110119
火车站小区(东北门),B0FFGWDERH,"115.997738,40.475244",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,延庆镇,110000,010,110119
延庆(公交站),BV10895459,"115.984674,40.436508",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,市郊铁路S201路;市郊铁路S202路;市郊铁路S203路;市郊铁路S204路;市郊铁路S205路;市郊铁路S206路;市郊铁路S207路;市郊铁路S208路;市郊铁路S251路;市郊铁路S252路;市郊铁路S253路;市郊铁路S254路,110000,010,110119
延庆火车站(公交站),BV10333525,"115.986023,40.435890",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y2路;Y6路,110000,010,110119
八里店村五区8号楼,B0FFF7UJMO,"116.021856,40.478468",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延琉路,110000,010,110119
延庆苏庄北(公交站),BV11497471,"116.020894,40.513407",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y40路,110000,010,110119
八里店村2区50号楼,B0FFGSDVY8,"116.022794,40.477734",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延琉路,110000,010,110119
湖南小区,B000A85TUO,"115.986244,40.449817",商务住宅;住宅区;住宅小区,120302,北京市,北京市,延庆区,莲花街,110000,010,110119
双信大型百货商城恒生店停车场,B0FFLOWICH,"115.989519,40.466541",交通设施服务;停车场;公共停车场,150904,北京市,北京市,延庆区,高塔街与香苑街交叉口西南约80米,110000,010,110119
兴运大厦(西南门),B0FFGSIDFZ,"115.998464,40.466521",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,东外大街49号院附近,110000,010,110119
北京正凯建筑工程有限公司,B0FFL2VXC3,"116.000952,40.465755",公司企业;公司;公司,170200,北京市,北京市,延庆区,延琉路兴运嘉园东南侧约70米,110000,010,110119
八里店村5区6号楼,B0FFGSDTJ5,"116.021999,40.478452",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延琉路,110000,010,110119
北京郑永杰诊所(东南门),B0FFGY2SE5,"116.000074,40.465736",通行设施;临街院门;临街院正门,991401,北京市,北京市,延庆区,G234与兴阳线辅路交叉口东南方向120米,110000,010,110119
公共厕所,B0FFHLSO09,"115.980167,40.460758",公共设施;公共厕所;公共厕所,200300,北京市,北京市,延庆区,东外大街99-3号东南方向60米,110000,010,110119
北京第二外国语学院延庆分校,B0FFHC9S8X,"115.99712,40.453692",科教文化服务;学校;高等院校,141201,北京市,北京市,延庆区,延庆镇湖南东路8号,110000,010,110119
漫拾光·观景小墅,B0HGLSOWBK,"116.006176,40.493398",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,延庆镇双营村西城门往东100米,110000,010,110119
迎宾公园（延庆区）,B0HRODJT2T,"115.986271,40.440382",风景名胜;公园广场;公园,110101,北京市,北京市,延庆区,妫水南街与迎宾环岛交叉口东南约100米,110000,010,110119
北京东辉广告,B0FFKUN2GS,"116.000275,40.465767",公司企业;公司;广告装饰,170201,北京市,北京市,延庆区,双路北街双路小区西北侧约90米,110000,010,110119
赵庄村,B000A8013Z,"115.954127,40.489370",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
南菜园经济开发区(公交站),BV10003434,"115.982457,40.441133",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y9路内环;Y9路外环,110000,010,110119
世园五号门(公交站),BV11172757,"115.966871,40.449184",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y10路(内环);Y10路外环;Y20路;Y21路;Y44路;Y44路区间;Y46路;Y48路;Y4路,110000,010,110119
上水磨村,B000A8013E,"115.962916,40.470869",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
八里店村2区46号楼,B0FFGSDNB3,"116.023037,40.477703",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延琉路,110000,010,110119
新白庙村,B000A8013U,"115.952186,40.457885",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
湖北东路与滨河北路交叉口,B0FFGGXHPA,"116.002202,40.460216",地名地址信息;交通地名;路口名,190302,北京市,北京市,延庆区,延庆区,110000,010,110119
八里店村5区12号楼,B0FFGSDIZH,"116.021928,40.478646",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延琉路,110000,010,110119
延庆区第四幼儿园,B0FFHG7QD3,"115.99145,40.468426",科教文化服务;学校;幼儿园,141204,北京市,北京市,延庆区,香水园街道高塔街49号,110000,010,110119
孟庄村,B000A80138,"115.970673,40.487180",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
许凡农家院,B0FFKKEBPJ,"116.031820,40.452674",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,大榆树镇陈家营村201号,110000,010,110119
延庆八里庄(公交站),BV11156423,"115.960716,40.485580",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y5路,110000,010,110119
湖北小区,B0HUZCHIZ1,"115.98289,40.458797",商务住宅;住宅区;住宅小区,120302,北京市,北京市,延庆区,,110000,010,110119
庆园街-道路停车位,B0H1R58IJA,"115.980856,40.472248",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,庆园街与广兴街交叉口东约120米,110000,010,110119
格兰山水,B000A84GVT,"115.971026,40.468524",商务住宅;住宅区;住宅小区,120302,北京市,北京市,延庆区,延庆镇孟家庄路61号院,110000,010,110119
八里店村5区5号楼,B0FFGSDUVA,"116.022162,40.478552",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延琉路,110000,010,110119
公共厕所,B000A87BWZ,"115.979704,40.460024",公共设施;公共厕所;公共厕所,200300,北京市,北京市,延庆区,东外大街与建业胡同交叉口西南约140米,110000,010,110119
兴运大厦(东南门),B0FFGSIDGK,"115.998419,40.466377",通行设施;临街院门;临街院正门,991401,北京市,北京市,延庆区,东外大街与延琉路交叉口北100米兴运大厦附近,110000,010,110119
庆园街-道路停车位,B0FFG8D7XP,"115.977612,40.471447",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,妫水北街,110000,010,110119
北关村,B000A8644Z,"115.967532,40.464123",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
泰安社区居委会公共卫生委员会,B0FFL10VMQ,"116.000411,40.465857",政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,北京市,北京市,延庆区,双路北街双路小区西北侧约100米,110000,010,110119
延庆七中(公交站),BV11245772,"115.958442,40.464510",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y10路(内环);Y10路外环,110000,010,110119
北京市延庆区果树协会(南门),B0H2YUYD3B,"116.002028,40.462836",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,双路南街与妫川路交叉口东约140米,110000,010,110119
盒子空间酒店(北京延庆店),B0G26ZKYPO,"115.979667,40.465247",住宿服务;宾馆酒店;宾馆酒店,100100,北京市,北京市,延庆区,延庆镇高塔街64号,110000,010,110119
希岸酒店延庆店大堂,B0H0THR9DS,"116.042611,40.484527",住宿服务;宾馆酒店;宾馆酒店,100100,北京市,北京市,延庆区,天成中路与八峪路交叉口东约140米,110000,010,110119
东湖公园-九层柱廊式宝塔,B0FFGDSJXE,"115.987304,40.454542",风景名胜;风景名胜相关;旅游景点,110000,北京市,北京市,延庆区,湖南东路18号附近,110000,010,110119
公共厕所,B0FFH83EH1,"115.977994,40.478363",公共设施;公共厕所;公共厕所,200300,北京市,北京市,延庆区,广兴街人民检察院北,110000,010,110119
北京旅行爱好者之家公寓,B0FFLA156X,"116.042030,40.483181",住宿服务;宾馆酒店;宾馆酒店,100100,北京市,北京市,延庆区,八峪路与天成中路交叉口东南约180米,110000,010,110119
高塔路辅路-路侧停车位,B0H33KQ14Q,"115.991545,40.467672",交通设施服务;停车场;停车场相关,150900,北京市,北京市,延庆区,高塔路北京市延庆区第四幼儿园,110000,010,110119
中国农业银行24小时自助银行(北京延庆泰安支行),B0FFFADK3Z,"115.999529,40.464030",金融保险服务;自动提款机;中国农业银行ATM,160304,北京市,北京市,延庆区,龙庆南路6号2幢,110000,010,110119
胜芳园社区,B0G0K1VQRO,"115.975879,40.462971",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
公共厕所(米家堡),B0H1S7J8ID,"115.988731,40.493564",公共设施;公共厕所;公共厕所,200300,北京市,北京市,延庆区,,110000,010,110119
百眼泉(公交站),BV11425246,"115.975599,40.440169",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y10路(内环);Y10路外环,110000,010,110119
庆园街与旧京银路交叉口,B0FFHPKHHY,"115.993586,40.474215",地名地址信息;交通地名;路口名,190302,北京市,北京市,延庆区,延庆区,110000,010,110119
旧京银路与龙庆路交叉口,B0FFHPJ9PS,"115.993586,40.474215",地名地址信息;交通地名;路口名,190302,北京市,北京市,延庆区,延庆区,110000,010,110119
广兴街-道路停车位,B0HR1CDFH3,"115.981026,40.467197",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,广兴街与恒安中街三巷交叉口南约140米,110000,010,110119
北京山博文化传媒有限公司,B0HDSZ3F76,"115.995054,40.472759",科教文化服务;传媒机构;传媒机构,141100,北京市,北京市,延庆区,妫川路延庆舜华大酒店,110000,010,110119
庆隆街-道路停车位,B0H1NZ7VRT,"115.980979,40.476582",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,庆隆街世爵华府东北侧约200米,110000,010,110119
延庆区科学技术馆,B000A9MKWJ,"115.976573,40.471129",科教文化服务;科技馆;科技馆,140600,北京市,北京市,延庆区,庆园街78号北京市延庆区文化馆,110000,010,110119
妫水南街-道路停车位,B0FFGYBMU8,"115.979623,40.455744",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,妫水南街与湖北东路交叉口东南约180米,110000,010,110119
八里店村5区13号楼,B0FFGSDXY3,"116.022180,40.478772",地名地址信息;门牌信息;楼栋号,190403,北京市,北京市,延庆区,延琉路,110000,010,110119
南老君堂村西(公交站),BV11123869,"116.070208,40.476528",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y23路;Y47路,110000,010,110119
延庆区妇幼保健院停车场,B0H1SAFR17,"115.985509,40.472428",交通设施服务;停车场;公共停车场,150904,北京市,北京市,延庆区,庆园街北京市延庆区妇幼保健院,110000,010,110119
北京妫河远航建筑工程有限公司,B0FFHSHVN6,"116.002793,40.467651",公司企业;公司企业;公司企业,170000,北京市,北京市,延庆区,延琉路泰安小区102号,110000,010,110119
广兴街-道路停车位,B0HR1CDFH2,"115.980676,40.467937",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,广兴街与恒安中街三巷交叉口南约60米,110000,010,110119
延庆地质博物馆,B000A9EH2P,"115.980365,40.455809",科教文化服务;博物馆;博物馆,140100,北京市,北京市,延庆区,妫水北街72号(延庆区旅游局),110000,010,110119
北京丽德华懋快捷酒店,B0FFKSE0TP,"115.977336,40.461977",住宿服务;宾馆酒店;宾馆酒店,100100,北京市,北京市,延庆区,妫水北街29号延庆大厦四层,110000,010,110119
妫水北街-道路停车位,B0FFH8H3CK,"115.977488,40.466966",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,妫水北街与高塔街交叉口北约180米,110000,010,110119
公共厕所,B000A82RLB,"115.977313,40.463502",公共设施;公共厕所;公共厕所,200300,北京市,北京市,延庆区,妫水北街33号附近,110000,010,110119
恒安中街三巷,BZDIPS00JD,"115.982131,40.468621",地名地址信息;交通地名;道路名,190301,北京市,北京市,延庆区,延庆区,110000,010,110119
大泥河村,B000A801EX,"116.003139,40.414573",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
北京市延庆区果树协会,B0FFGCIVFO,"116.001916,40.462924",政府机构及社会团体;社会团体;行业协会,130407,北京市,北京市,延庆区,妫川路日上市场龙庆路西北侧约60米,110000,010,110119
